    1    37.333333    15.166667     0.000000 
    2    37.583333    14.833333     0.000000 
    3    37.333333    14.916667     0.000000 
    4    37.500000    15.250000     0.000000 
    5    37.250000    14.916667     0.000000 
    6    37.500000    15.000000     0.000000 
    7    37.750000    15.250000     0.000000 
    8    37.416667    14.916667     0.000000 
    9    37.500000    14.750000     0.000000 
   10    37.666667    14.916667     0.000000 
   11    37.250000    15.083333     0.000000 
   12    37.333333    14.833333     0.000000 
   13    37.416667    14.750000     0.000000 
   14    37.416667    15.166667     0.000000 
   15    37.416667    15.250000     0.000000 
   16    37.250000    15.166667     0.000000 
   17    37.250000    15.250000     0.000000 
   18    37.250000    14.750000     0.000000 
   19    37.416667    15.083333     0.000000 
   20    37.333333    15.250000     0.000000 
   21    37.500000    14.916667     0.000000 
   22    37.416667    15.000000     0.000000 
   23    37.416667    14.833333     0.000000 
   24    37.583333    14.916667     0.000000 
   25    37.583333    15.083333     0.000000 
   26    37.500000    14.833333     0.000000 
   27    37.750000    15.166667     0.000000 
   28    37.666667    14.833333     0.000000 
   29    37.500000    15.083333     0.000000 
   30    37.250000    14.833333     0.000000 
   31    37.583333    15.166667     0.000000 
   32    37.750000    14.916667     0.000000 
   33    37.333333    15.000000     0.000000 
   34    37.333333    15.083333     0.000000 
   35    37.333333    14.750000     0.000000 
   36    37.500000    15.166667     0.000000 
   37    37.583333    15.250000     0.000000 
   38    37.666667    15.000000     0.000000 
   39    37.666667    15.083333     0.000000 
   40    37.250000    15.000000     0.000000 
   41    37.666667    15.166667     0.000000 
   42    37.583333    14.750000     0.000000 
   43    37.750000    14.833333     0.000000 
   44    37.750000    15.000000     0.000000 
   45    37.666667    14.750000     0.000000 
   46    37.583333    15.000000     0.000000 
   47    37.750000    15.083333     0.000000 
   48    37.750000    14.750000     0.000000 
   49    37.666667    15.250000     0.000000 
